vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;226;50;24;39;50;62;80
0;227;57;30;46;58;69;81
0;228;59;21;49;62;74;84
0;229;57;19;44;60;74;86
0;240;71;50;63;73;81;89
0;241;60;11;45;64;79;89
0;242;60;19;46;64;78;89
0;243;43;0;1;52;73;87
0;244;66;41;54;67;79;88
0;245;45;15;27;42;61;83
0;246;74;46;67;78;85;91
0;247;62;5;49;69;82;90
0;248;55;15;42;58;72;85
0;249;34;0;3;28;62;85
0;250;54;2;32;62;77;88
0;260;62;35;54;64;73;81
0;261;66;33;56;69;80;89
0;262;62;29;49;64;77;87
0;263;54;25;41;55;68;82
0;264;63;32;55;65;74;85
0;280;59;39;51;58;67;80
0;281;70;49;62;72;80;88
0;282;54;25;42;53;65;84
0;283;57;22;47;59;69;83
0;284;66;29;53;70;81;90
0;300;70;45;62;72;79;88
0;301;80;60;76;82;87;93
0;302;68;48;61;69;77;84
0;303;32;12;14;17;52;74
0;304;54;32;44;53;64;78
0;305;63;27;54;66;77;86
0;306;72;51;66;74;79;86
0;307;31;0;2;29;48;74
0;308;77;42;72;82;88;94
0;309;48;7;24;49;73;88
0;310;54;31;43;53;65;79
0;311;46;13;28;44;64;80
0;312;60;20;46;63;78;88
0;313;45;17;28;43;59;79
0;314;52;19;42;54;64;77
0;315;55;13;45;57;69;84
0;316;51;16;37;54;65;79
0;317;50;19;39;50;62;77
0;318;50;17;36;51;64;81
0;319;46;14;30;47;59;79
0;320;54;17;39;56;71;83
0;340;67;2;61;81;87;94
0;341;76;35;72;81;87;93
0;342;53;5;16;62;81;90
0;343;74;45;68;79;85;91
0;344;43;0;8;50;74;88
0;345;44;1;6;50;75;89
0;346;57;6;44;61;76;86
0;347;61;26;46;63;79;88
0;348;69;12;60;76;84;91
0;349;69;42;59;72;81;90
0;350;63;16;48;68;82;90
0;351;55;2;37;59;79;89
0;360;65;27;52;68;81;90
0;361;61;20;47;64;79;89
0;362;61;37;50;61;72;84
0;363;51;21;41;51;62;77
0;364;48;17;31;47;63;83
0;380;73;40;65;78;85;91
0;381;56;2;37;63;79;88
0;382;69;43;59;71;81;90
0;383;53;4;36;56;74;87
0;384;61;3;40;73;84;91
0;385;44;0;16;48;71;86
0;400;70;49;62;71;79;87
0;401;53;22;43;54;65;78
0;402;67;44;58;67;78;87
0;403;41;22;32;41;50;62
0;404;52;26;42;53;64;77
0;405;61;23;49;65;77;86
0;420;58;14;46;61;75;86
0;421;43;0;16;46;68;86
0;422;46;0;3;60;81;90
0;423;40;0;14;47;62;77
0;424;58;19;44;61;76;87
0;440;51;22;41;53;63;72
0;441;67;43;62;70;76;84
0;442;66;42;58;68;76;84
0;443;52;2;38;57;70;83
0;444;68;39;60;72;79;86
0;445;65;37;55;67;76;86
0;446;63;30;52;66;77;86
0;447;66;34;57;68;77;86
0;460;72;40;64;77;84;90
0;461;72;47;65;75;82;90
0;462;43;3;19;46;63;81
0;463;49;0;15;57;80;90
0;464;50;22;38;51;61;78
0;465;48;22;36;48;60;78
0;466;64;28;53;66;78;89
0;467;69;19;62;75;83;90
0;468;66;26;57;71;80;89
0;480;66;53;61;66;71;80
0;481;41;1;4;51;66;83
0;482;71;56;65;72;78;86
0;483;39;2;17;39;61;79
0;484;62;2;60;69;76;84
0;500;74;52;67;76;83;90
0;501;61;14;50;66;77;87
0;510;59;39;49;59;69;81
0;511;62;30;53;63;74;82
0;512;68;43;59;70;78;86
0;513;47;26;38;46;54;74
0;514;61;39;51;62;71;81
0;515;47;18;32;43;62;84
0;516;39;21;30;37;43;73
0;517;55;26;39;51;73;86
0;518;50;23;33;48;66;81
0;530;69;42;60;71;81;90
0;531;35;16;24;32;43;72
0;532;41;15;27;38;51;83
0;540;31;22;27;31;34;40
0;541;32;23;28;32;35;40
0;542;30;22;27;30;34;39
0;543;30;22;27;30;34;40
0;544;31;20;26;31;36;42
0;560;30;21;26;30;33;38
0;561;30;21;26;30;33;39
0;562;31;22;27;31;35;40
0;563;29;20;25;28;32;38
0;564;31;21;26;31;36;41
0;565;29;19;24;29;33;39
0;566;29;20;25;29;33;38
0;580;0;0;0;0;0;0
0;581;0;0;0;0;0;0
0;583;0;0;0;0;0;0
0;590;0;0;0;0;0;0
0;591;0;0;0;0;0;0
0;592;0;0;0;0;0;0
0;593;0;0;0;0;0;0
0;600;0;0;0;0;0;0
0;601;0;0;0;0;0;0
0;602;0;0;0;0;0;0
0;603;0;0;0;0;0;0
0;610;0;0;0;0;0;0
0;611;0;0;0;0;0;0
0;612;0;0;0;0;0;0
0;613;0;0;0;0;0;0
0;614;0;0;0;0;0;0
0;620;0;0;0;0;0;0
0;621;0;0;0;0;0;0
0;622;0;0;0;0;0;0
0;623;0;0;0;0;0;0
0;624;0;0;0;0;0;0
0;625;0;0;0;0;0;0
0;626;0;0;0;0;0;0
0;630;0;0;0;0;0;0
0;631;0;0;0;0;0;0
0;632;0;0;0;0;0;0
0;633;0;0;0;0;0;0
0;634;0;0;0;0;0;0
0;635;0;0;0;0;0;0
0;636;0;0;0;0;0;0
0;637;0;0;0;0;0;0
0;638;0;0;0;0;0;0
0;639;0;0;0;0;0;0
0;640;0;0;0;0;0;0
0;650;45;12;25;45;64;81
0;651;48;4;30;52;68;81
0;660;0;0;0;0;0;0
0;661;34;1;5;20;67;85
0;662;18;2;8;18;25;39
0;663;70;24;61;76;84;91
0;664;49;2;29;57;69;80
0;680;62;22;52;66;75;84
0;681;62;18;52;66;77;86
0;682;60;34;52;61;71;81
0;683;62;29;53;64;74;85
0;690;55;5;33;64;77;87
0;691;68;36;61;72;80;88
0;692;61;37;54;62;70;84
0;693;60;18;54;63;71;80
0;694;71;42;63;75;83;90
0;710;63;12;54;68;79;88
0;711;56;18;43;57;71;83
0;720;67;3;60;74;83;91
0;721;52;12;39;55;69;82
0;722;38;0;2;43;69;84
0;723;17;0;1;4;25;71
0;724;45;1;11;50;73;87
0;740;66;20;53;74;83;90
0;750;46;21;32;45;57;77
0;751;59;24;44;60;78;88
0;752;47;15;27;43;67;88
0;753;55;21;42;55;72;82
0;754;58;23;43;57;76;87
0;755;45;11;25;44;61;84
0;756;50;14;32;48;68;86
0;757;78;24;77;83;87;92
0;758;26;1;6;12;40;86
0;759;32;13;16;25;46;72
0;760;44;7;29;44;57;83
0;770;46;26;37;46;54;70
0;771;47;26;39;48;56;65
0;772;49;27;42;49;58;68
0;773;41;23;31;40;48;72
0;774;32;21;26;32;38;48
0;775;52;22;43;52;61;77
0;776;59;19;39;64;79;89
0;790;56;11;42;58;73;86
0;791;51;14;38;51;65;81
0;792;45;4;26;47;64;84
0;810;48;1;17;50;79;89
0;811;43;2;17;47;64;84
0;812;40;3;24;41;54;80
0;813;56;10;43;60;74;85
0;814;26;0;3;13;44;85
0;815;44;0;6;44;78;90
0;830;39;0;2;38;66;88
0;831;34;3;18;36;50;68
0;832;44;1;24;47;65;85
0;833;34;0;4;33;59;87
0;840;31;0;2;28;51;81
0;850;54;19;42;55;69;84
0;860;72;19;66;78;84;90
0;861;53;0;38;56;74;87
0;862;40;0;0;48;70;86
0;870;58;53;53;58;63;63
0;871;41;21;30;39;53;58
0;872;46;29;34;45;56;67
0;873;46;27;39;46;53;65
0;890;43;29;38;44;49;61
0;891;46;28;38;46;53;66
0;892;47;28;40;46;53;67
0;893;44;26;37;44;51;65
0;894;43;25;36;42;49;65
0;910;55;19;31;55;80;89
0;911;44;17;27;43;60;81
0;930;53;17;30;54;76;89
0;931;43;11;19;39;65;90
0;950;59;20;44;62;77;88
0;951;77;60;72;79;84;90
0;952;60;8;46;66;80;89
0;955;7;0;0;0;1;33
0;956;40;2;22;42;55;75
