vrai_hop;rdrg;mean;p5;p25;p50;p75;p95
0;240;72;50;64;73;82;90
0;241;57;6;39;63;78;89
0;242;56;3;40;61;77;89
0;243;46;0;2;56;74;88
0;244;66;40;55;67;79;89
0;245;46;14;28;45;64;83
0;246;74;46;66;77;85;92
0;247;62;5;50;70;82;91
0;248;43;1;12;44;71;88
0;249;33;0;2;20;66;87
0;251;47;8;26;46;67;86
0;252;54;14;40;56;69;83
0;253;70;24;62;76;85;92
0;254;56;3;38;64;78;89
0;260;63;37;55;64;72;82
0;261;67;37;57;69;80;89
0;262;60;28;45;63;74;85
0;263;55;26;41;55;68;83
0;264;64;36;55;66;76;87
0;279;60;25;52;62;72;84
0;280;59;40;52;59;66;76
0;281;71;48;63;72;80;89
0;282;54;25;42;54;67;85
0;283;54;8;39;58;71;86
0;284;66;29;53;69;81;91
0;301;71;48;62;72;80;90
0;302;68;51;61;69;76;84
0;303;34;13;15;18;59;74
0;304;56;34;47;56;67;79
0;305;70;46;61;70;80;90
0;308;78;44;71;83;89;95
0;309;49;12;29;50;70;88
0;310;57;31;45;57;69;81
0;312;54;10;37;57;72;88
0;313;48;17;31;49;63;80
0;314;55;21;45;57;67;80
0;315;57;13;48;59;71;85
0;316;52;17;39;56;66;79
0;317;46;17;30;47;60;76
0;320;52;18;37;53;67;82
0;321;54;35;45;53;62;78
0;322;66;44;58;67;75;85
0;340;74;3;71;84;89;95
0;341;78;45;73;83;88;94
0;342;57;6;22;69;84;92
0;343;67;23;59;71;81;89
0;344;49;1;15;60;73;87
0;346;53;4;34;60;75;86
0;347;66;28;51;70;83;91
0;349;70;43;61;72;82;91
0;351;65;12;51;73;84;92
0;361;57;20;42;59;75;89
0;362;60;35;49;60;72;85
0;363;54;24;45;55;65;79
0;364;51;19;37;50;65;85
0;380;74;47;65;76;85;92
0;381;58;2;45;66;80;89
0;382;69;42;58;71;80;90
0;383;53;3;34;58;75;89
0;384;63;2;46;76;86;94
0;385;48;0;29;51;69;87
0;401;54;24;43;56;67;78
0;403;42;21;31;42;51;63
0;404;54;29;44;54;65;77
0;405;58;13;46;62;73;86
0;420;56;13;42;60;74;87
0;421;44;0;8;50;72;88
0;422;54;0;5;72;85;93
0;423;36;0;8;33;61;79
0;424;55;4;39;60;75;88
0;425;67;7;58;72;83;91
0;440;53;24;46;56;64;71
0;441;67;36;60;70;78;86
0;442;67;46;60;69;76;85
0;443;57;18;45;60;72;86
0;444;67;38;59;70;78;86
0;445;67;33;59;71;79;90
0;446;65;31;54;68;78;87
0;447;64;27;55;68;78;86
0;461;74;53;66;75;83;91
0;462;44;3;15;48;66;84
0;463;54;0;24;67;82;92
0;465;51;23;38;51;64;80
0;466;65;27;55;69;80;90
0;468;69;29;61;73;82;91
0;469;72;36;65;75;84;92
0;470;72;40;63;75;84;91
0;480;66;54;61;67;71;78
0;481;41;1;3;51;64;80
0;482;71;56;65;71;78;86
0;483;41;3;17;40;62;82
0;484;70;56;65;70;77;85
0;500;75;53;69;77;84;91
0;501;63;11;55;68;78;89
0;510;62;38;53;64;72;82
0;511;62;33;52;63;72;84
0;512;67;43;59;68;77;86
0;513;49;25;37;47;60;76
0;514;62;38;53;64;73;82
0;517;57;27;42;55;73;87
0;518;50;22;35;46;67;84
0;519;48;34;43;47;51;65
0;530;67;37;57;70;80;90
0;531;38;17;26;35;45;80
0;532;43;14;29;40;54;85
0;540;32;23;28;31;35;40
0;541;31;23;28;31;35;40
0;542;30;23;27;30;33;39
0;544;32;22;28;32;37;42
0;545;31;23;28;31;35;40
0;546;32;23;28;32;36;42
0;560;30;22;27;30;34;39
0;561;31;22;27;30;34;39
0;563;29;21;26;29;33;38
0;564;32;22;27;32;36;42
0;565;29;20;25;29;33;38
0;566;30;21;26;29;33;39
0;580;0;0;0;0;0;0
0;581;0;0;0;0;0;0
0;583;0;0;0;0;0;0
0;588;0;0;0;0;0;0
0;589;0;0;0;0;0;0
0;591;0;0;0;0;0;0
0;593;0;0;0;0;0;0
0;602;0;0;0;0;0;0
0;603;0;0;0;0;0;0
0;607;0;0;0;0;0;0
0;608;0;0;0;0;0;0
0;609;0;0;0;0;0;0
0;611;0;0;0;0;0;0
0;612;0;0;0;0;0;0
0;613;0;0;0;0;0;0
0;614;0;0;0;0;0;0
0;621;0;0;0;0;0;0
0;622;0;0;0;0;0;0
0;623;0;0;0;0;0;0
0;625;0;0;0;0;0;0
0;626;0;0;0;0;0;0
0;630;0;0;0;0;0;0
0;631;0;0;0;0;0;0
0;633;0;0;0;0;0;0
0;634;0;0;0;0;0;0
0;636;0;0;0;0;0;0
0;639;0;0;0;0;0;0
0;640;0;0;0;0;0;0
0;650;47;9;28;46;68;81
0;651;53;5;39;57;70;83
0;660;56;3;47;64;73;83
0;661;45;0;9;54;76;88
0;662;19;2;11;18;27;41
0;663;66;4;56;75;84;92
0;680;62;31;55;65;73;83
0;681;62;25;54;65;74;85
0;690;53;3;31;62;74;86
0;691;68;31;61;71;80;89
0;692;61;33;53;64;73;85
0;694;70;40;62;73;82;90
0;695;34;3;8;24;61;79
0;696;61;22;55;64;71;81
0;710;63;1;55;68;80;89
0;711;57;21;46;60;71;84
0;720;71;20;64;76;85;92
0;721;55;10;42;59;71;84
0;722;36;0;0;34;68;84
0;723;19;0;0;4;28;80
0;724;40;0;4;42;72;88
0;740;58;7;37;68;82;91
0;750;44;22;31;41;54;72
0;751;52;20;37;52;68;85
0;752;45;17;28;40;60;87
0;753;56;22;42;56;71;85
0;754;56;19;39;56;76;87
0;755;46;11;25;46;64;85
0;756;51;14;31;51;74;88
0;757;79;27;78;84;88;94
0;758;32;4;11;16;55;87
0;759;30;12;16;22;40;69
0;760;41;3;25;43;56;81
0;770;48;25;38;47;57;72
0;772;48;28;40;48;57;67
0;773;47;26;36;45;54;80
0;774;34;21;28;33;39;50
0;775;52;22;42;53;63;78
0;776;46;16;27;42;64;86
0;791;54;10;40;56;70;84
0;811;41;0;9;46;64;82
0;812;43;8;25;42;58;83
0;813;56;10;41;61;73;85
0;815;32;0;2;15;63;89
0;816;38;1;16;40;56;79
0;841;49;2;37;54;61;90
0;842;44;2;22;45;62;85
0;843;37;0;15;36;54;92
0;844;32;0;3;27;55;84
0;850;53;18;41;55;67;83
0;860;79;49;76;83;88;94
0;861;48;0;28;53;71;87
0;862;58;15;49;61;73;85
0;863;0;0;0;0;0;0
0;890;50;30;42;49;58;72
0;892;50;32;41;49;57;71
0;893;50;29;42;50;56;70
0;894;46;24;37;47;54;67
0;910;48;13;29;49;65;84
0;911;48;19;29;47;67;84
0;912;59;20;38;62;79;91
0;930;65;19;49;71;84;92
0;950;65;29;56;68;79;89
0;951;56;0;42;63;77;89
0;952;61;9;48;66;79;89
0;955;29;0;25;30;35;40
0;956;44;13;28;43;60;85
