vrai_hop;rdrg;N;NAB
0;405;1424;970
0;420;13200;2827
0;421;5998;1122
0;422;11430;4016
0;423;563;76
0;424;2868;469
0;440;397;395
0;441;1157;1140
0;442;1773;1624
0;443;2913;2505
0;444;589;235
0;445;1614;1225
0;446;16269;11192
0;447;2308;1020
0;460;4650;2228
0;461;1164;559
0;462;693;172
0;463;17195;16267
0;464;1674;507
0;465;9972;3176
0;466;2372;1323
0;467;3077;1374
0;468;6652;2944
0;480;4252;4022
0;481;1249;901
0;482;8482;6963
0;483;3064;1023
0;484;1843;1268
0;500;1012;564
0;501;3906;2754
0;510;2022;1884
0;511;489;378
0;512;726;631
0;513;20695;14155
0;514;8487;7194
0;515;1572;665
0;516;1192;367
0;517;1190;244
0;518;890;583
0;530;954;420
0;531;907;723
0;532;1843;375
0;540;24319;17870
0;541;377;242
0;542;747;326
0;543;406;270
0;544;1831;496
0;560;96032;30161
0;561;1529;698
0;562;1457;440
0;563;6441;1378
0;564;1134;323
0;565;839;75
0;566;11525;2930
0;580;204;112
0;581;36;14
0;583;7;6
0;590;10;10
0;591;73;67
0;592;32;32
0;593;161;140
0;600;20;20
0;601;126;94
0;602;286;240
0;603;295;108
0;610;26;24
0;611;158;98
0;612;275;213
0;613;40;35
0;614;695;215
0;620;36;35
0;621;128;78
0;622;178;130
0;623;46;32
0;624;393;70
0;625;168;90
0;626;220;65
0;630;95;91
0;631;126;114
0;632;218;112
0;633;494;261
0;634;287;223
0;635;16;9
0;636;411;285
0;637;1668;542
0;638;2396;441
0;639;212;100
0;640;220;66
0;650;228;202
0;651;845;387
0;660;7;6
0;661;1468;329
0;662;497;303
0;663;9140;2418
0;664;4264;3217
0;680;421;307
0;681;1101;522
0;682;1338;840
0;683;1078;528
0;690;1089;843
0;691;2889;1361
0;692;823;229
0;693;29411;6109
0;694;1960;723
0;710;1157;1083
0;711;1451;1340
0;720;7869;7568
0;721;2871;2620
0;722;2876;1701
0;723;6455;2073
0;724;2541;2031
0;740;383;259
0;750;344;33
0;751;3717;610
0;752;541;58
0;753;703;120
0;754;4416;545
0;755;1367;108
0;756;2772;223
0;757;4614;1521
0;758;1095;84
0;759;316;50
0;760;3721;171
0;770;805;60
0;771;1145;106
0;772;220;26
0;773;415;48
0;774;130;8
0;775;8631;1018
0;776;1310;264
0;790;1279;993
0;791;3979;2848
0;792;1028;847
0;810;1304;583
0;811;934;137
0;812;12229;1519
0;813;4851;2348
0;814;504;78
0;815;1843;474
0;830;37;16
0;831;14;14
0;832;252;134
0;833;35;15
0;840;689;139
0;850;3824;2710
0;860;3927;1609
0;861;9345;1927
0;862;32882;3047
0;870;2;2
0;871;8;8
0;872;38;32
0;873;78;43
0;890;33;30
0;891;197;168
0;892;142;83
0;893;349;222
0;894;175;58
0;910;564;538
0;911;467;433
0;930;714;332
0;931;85;24
0;950;8009;6451
0;951;512;459
0;952;3802;2389
0;955;156;24
0;956;307;69
